,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
2747,11/22/13,Wizards,Trevor Ariza,strained right hamstring (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2748,11/23/13,76ers,Spencer Hawes,sore left knee (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2749,11/23/13,Bulls,Derrick Rose,torn meniscus in right knee (out for season),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2750,11/23/13,Celtics,Keith Bogans,illness (DNP),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2751,11/23/13,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2752,11/23/13,Clippers,Matt Barnes,recovering from surgery on left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
2753,11/23/13,Knicks,Raymond Felton,pinched nerve in left hip (DNP),2006,2018,G,1-Jun,205,26-Jun-84,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2754,11/23/13,Magic,Kyle O'Quinn,sprained right ankle (DNP),2013,2018,F-C,10-Jun,250,26-Mar-90,Norfolk State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2755,11/23/13,Rockets,James Harden,sore left foot (DNP),2010,2018,G,5-Jun,220,26-Aug-89,Arizona State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2756,11/23/13,Rockets,Ronnie Brewer,strained right calf (DNP),2007,2014,G-F,7-Jun,220,20-Mar-85,University of Arkansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2757,11/23/13,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2758,11/23/13,Wizards,Trevor Ariza,strained right hamstring (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2759,11/24/13,Clippers,Matt Barnes,recovering from surgery on left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
2760,11/24/13,Lakers,Chris Kaman,sore back (DNP),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2761,11/24/13,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2762,11/25/13,Bulls,Derrick Rose,surgery on right knee to repair torn meniscus (out for season),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2763,11/25/13,Celtics,Keith Bogans,illness (DNP),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2764,11/25/13,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2765,11/25/13,Knicks,Raymond Felton,pinched nerve in left hip (DNP),2006,2018,G,1-Jun,205,26-Jun-84,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2766,11/25/13,Rockets,James Harden,sore left foot (DNP),2010,2018,G,5-Jun,220,26-Aug-89,Arizona State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2767,11/25/13,Rockets,Ronnie Brewer,strained right calf (DNP),2007,2014,G-F,7-Jun,220,20-Mar-85,University of Arkansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2768,11/25/13,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2769,11/26/13,Lakers,Chris Kaman,sore back (DNP),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2770,11/26/13,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2771,11/26/13,Nets,Jason Terry,bruised left knee (DNP),2000,2018,G,2-Jun,185,15-Sep-77,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2772,11/27/13,76ers,Spencer Hawes,sore left knee (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2773,11/27/13,Bucks,Nate Wolters,illness (DNP),2014,2018,G,4-Jun,190,15-May-91,South Dakota State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2774,11/27/13,Cavaliers,Tyler Zeller,sprained right ankle (DNP),2013,2018,F-C,Jul-00,253,17-Jan-90,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2775,11/27/13,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2776,11/27/13,Clippers,Matt Barnes,recovering from surgery on left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
2777,11/27/13,Hawks,Kyle Korver,bruised ribs (DNP),2004,2018,G-F,7-Jun,212,17-Mar-81,Creighton University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2778,11/27/13,Hawks,Shelvin Mack,sprained left ankle (DNP),2012,2018,G,3-Jun,203,22-Apr-90,Butler University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2779,11/27/13,Lakers,Chris Kaman,sore back (DNP),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2780,11/27/13,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2781,11/27/13,Rockets,James Harden,sore left foot (DNP),2010,2018,G,5-Jun,220,26-Aug-89,Arizona State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2782,11/29/13,Bucks,Caron Butler,sore left knee (DNP),2003,2016,F,7-Jun,228,13-Mar-80,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2783,11/29/13,Celtics,Courtney Lee,sore/sprained left knee (DNP),2009,2018,G,5-Jun,200,3-Oct-85,Western Kentucky University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2784,11/29/13,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2785,11/29/13,Clippers,Chris Paul,strained right hamstring (DNP),2006,2018,G,Jun-00,175,6-May-85,Wake Forest University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2786,11/29/13,Clippers,Matt Barnes,recovering from surgery on left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
2787,11/29/13,Lakers,Chris Kaman,sore back (DNP),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2788,11/29/13,Magic,Jameer Nelson,sprained left foot (DNP),2005,2018,G,Jun-00,190,9-Feb-82,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2789,11/29/13,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2790,11/29/13,Rockets,Jeremy Lin,sprained right knee (DNP),2011,2018,G,3-Jun,200,23-Aug-88,Harvard University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2791,11/29/13,Suns,Alex Len,sore left ankle (DNP),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2792,11/30/13,Bucks,Caron Butler,sore left knee (DNP),2003,2016,F,7-Jun,228,13-Mar-80,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2793,11/30/13,Celtics,Courtney Lee,sore left knee (DNP),2009,2018,G,5-Jun,200,3-Oct-85,Western Kentucky University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
2794,11/30/13,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
2795,11/30/13,Grizzlies,Zach Randolph,ingrown toenail (DNP),2002,2018,F-C,9-Jun,260,16-Jul-81,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
